, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, abs_title_sentiment_polarity, abs_title_subjectivity, average_token_length, avg_negative_polarity, avg_positive_polarity, data_channel_is_bus, data_channel_is_entertainment, data_channel_is_lifestyle, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, global_rate_negative_words, global_rate_positive_words, global_sentiment_polarity, global_subjectivity, is_weekend, kw_avg_avg, kw_avg_max, kw_avg_min, kw_max_avg, kw_max_max, kw_max_min, kw_min_avg, kw_min_max, kw_min_min, max_negative_polarity, max_positive_polarity, min_negative_polarity, min_positive_polarity, n_non_stop_unique_tokens, n_non_stop_words, n_tokens_content, n_tokens_title, n_unique_tokens, num_hrefs, num_imgs, num_keywords, num_self_hrefs, num_videos, rate_negative_words, rate_positive_words, self_reference_avg_sharess, self_reference_max_shares, self_reference_min_shares, title_sentiment_polarity, title_subjectivity, weekday_is_friday, weekday_is_monday, weekday_is_saturday, weekday_is_sunday, weekday_is_thursday, weekday_is_tuesday, weekday_is_wednesday, shares
357,9,0,3,3,0,0,9,8,7,1,1.0,0.0,0.0,0.0,0.0,0.0,1,4,4,5,0.0,2,4,0,0,9,0,8,1,0,8,7,3,0,5,9,1,5,3,4,0,7,0,1,2,6,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
358,0,0,3,7,1,2,0,7,4,3,0.0,0.0,0.0,0.0,0.0,1.0,3,2,4,4,1.0,2,2,0,1,9,0,3,0,0,9,9,2,1,5,9,0,2,5,0,0,9,0,0,4,5,1,0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
359,0,0,9,0,0,0,9,7,8,3,0.0,0.0,0.0,0.0,0.0,1.0,2,3,4,3,0.0,1,2,0,0,9,0,6,0,0,8,9,4,1,5,9,1,4,5,1,0,5,0,0,6,5,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
360,0,5,0,1,0,2,1,7,6,3,0.0,1.0,0.0,0.0,0.0,0.0,1,4,5,4,0.0,1,2,0,0,9,0,0,0,0,8,8,4,1,8,9,1,4,5,3,0,8,0,0,2,6,0,0,0,8,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
361,5,0,0,1,0,0,9,7,6,4,1.0,1.0,0.0,0.0,0.0,0.0,2,4,5,5,0.0,1,4,0,0,9,0,0,0,0,8,8,4,1,6,9,1,5,4,1,0,2,0,6,2,8,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
362,0,0,0,2,2,5,0,7,6,4,0.0,0.0,1.0,0.0,0.0,0.0,2,5,6,5,1.0,3,2,0,0,9,1,5,0,0,8,7,5,1,5,9,2,4,4,1,0,6,4,0,1,6,0,0,0,7,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1100
363,1,0,0,5,1,3,2,7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,0.0,1,5,0,0,9,0,0,0,0,7,9,2,1,5,9,1,3,4,0,0,6,0,0,3,7,0,4,0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
364,0,0,0,6,0,4,4,7,5,3,0.0,0.0,1.0,0.0,0.0,0.0,3,3,5,4,0.0,2,4,0,1,9,0,6,0,0,8,9,3,1,5,9,1,4,4,0,4,9,1,0,3,8,0,1,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
365,0,0,8,0,3,0,9,8,7,3,0.0,0.0,0.0,0.0,0.0,1.0,1,3,5,4,0.0,1,2,0,0,9,0,4,0,0,8,9,5,0,5,9,4,7,4,1,0,7,0,0,4,6,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
366,4,0,1,0,0,0,9,7,9,4,0.0,0.0,0.0,1.0,0.0,0.0,1,4,4,5,0.0,1,2,0,0,9,0,7,0,0,9,7,8,2,7,9,2,3,4,0,0,5,1,0,2,8,2,3,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
367,1,0,1,2,0,0,9,8,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,6,5,0.0,2,7,0,0,9,0,9,0,0,9,8,9,0,7,0,0,3,6,0,0,7,0,0,0,9,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
368,1,0,8,0,0,0,9,8,8,2,0.0,0.0,0.0,0.0,0.0,1.0,4,0,2,3,0.0,1,2,0,0,9,0,1,0,0,8,4,8,1,6,9,0,4,6,0,0,7,0,0,6,2,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
369,0,0,8,0,1,0,9,8,7,2,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,3,0.0,1,1,1,0,9,0,4,0,0,9,6,2,2,5,9,1,2,3,0,0,7,2,0,4,6,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
370,0,3,0,7,0,2,9,8,5,3,0.0,1.0,0.0,0.0,0.0,0.0,2,3,4,2,0.0,1,3,0,1,9,0,5,0,0,8,5,4,1,6,9,0,4,6,0,0,7,0,0,6,3,0,0,0,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
371,2,0,4,0,0,0,9,7,7,2,1.0,0.0,0.0,0.0,0.0,1.0,1,0,4,3,1.0,1,3,2,0,9,0,0,0,0,8,5,5,1,6,9,1,5,5,0,0,9,0,0,3,7,0,0,0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
372,0,0,0,9,0,4,6,8,5,4,0.0,0.0,0.0,0.0,0.0,0.0,5,3,6,6,1.0,2,4,0,0,9,0,0,0,0,7,8,2,1,7,9,1,5,7,0,0,7,0,0,1,6,0,0,0,6,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
373,3,4,6,3,0,5,9,7,6,3,1.0,0.0,0.0,0.0,0.0,0.0,4,3,5,5,0.0,2,2,0,1,9,0,0,0,0,8,9,0,1,4,9,3,2,3,3,4,5,0,0,1,6,0,0,0,8,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1100
374,9,0,0,0,0,1,8,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,5,6,3,0.0,1,1,1,0,8,0,2,0,0,8,8,7,0,5,9,2,4,2,0,0,5,1,0,0,8,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
375,0,0,0,0,0,0,9,7,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0,2,7,4,1.0,2,6,0,0,9,0,7,0,0,7,4,7,6,6,9,0,5,5,0,0,7,1,0,4,8,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
376,0,0,0,0,0,0,9,8,8,3,0.0,0.0,1.0,0.0,0.0,0.0,0,4,7,4,1.0,1,2,1,0,9,0,0,0,0,8,9,4,0,5,9,1,3,4,0,0,5,3,0,0,9,0,0,0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
377,0,0,1,0,5,0,9,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,0,2,4,4,0.0,1,1,0,0,8,0,4,0,0,8,5,6,1,7,9,0,2,6,0,0,3,0,0,3,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
378,0,0,1,1,0,0,8,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0,3,5,5,0.0,3,2,0,1,9,0,9,0,0,8,7,5,1,7,9,0,8,6,0,0,6,0,0,2,8,0,1,2,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
379,1,0,4,5,1,1,6,8,5,3,0.0,0.0,0.0,0.0,1.0,0.0,4,2,4,5,0.0,1,2,1,0,9,0,0,0,9,8,4,4,5,7,9,0,2,5,2,0,9,1,0,5,6,3,1,1,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
380,0,0,2,8,0,2,5,7,5,3,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,5,0.0,2,2,1,0,9,0,0,0,0,8,4,3,1,6,9,0,3,5,0,0,8,0,0,5,4,0,1,1,5,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1100
381,0,2,0,2,9,0,9,8,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0,6,7,5,1.0,1,2,0,0,9,0,0,0,0,8,9,4,0,5,9,7,2,4,2,0,6,3,0,2,8,1,0,0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
382,0,0,0,0,0,0,9,7,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0,2,5,7,0.0,2,2,0,1,9,0,0,0,0,9,0,9,0,0,0,0,5,7,0,0,5,0,0,0,9,0,0,0,4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
383,0,0,0,9,0,2,2,7,6,3,0.0,1.0,0.0,0.0,1.0,0.0,6,3,2,5,0.0,1,4,0,0,9,0,3,0,0,8,6,3,2,5,9,1,3,5,0,0,3,1,0,3,4,0,0,0,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
384,2,0,0,4,2,0,9,7,9,2,0.0,0.0,1.0,0.0,0.0,0.0,0,2,5,6,1.0,2,1,1,1,9,0,0,0,0,9,7,4,0,6,9,1,2,5,1,0,9,0,0,0,9,0,1,0,5,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1100
385,0,0,0,8,0,1,2,7,6,2,0.0,0.0,0.0,0.0,1.0,0.0,2,4,5,5,0.0,2,5,0,0,8,0,5,0,0,9,9,0,1,5,9,5,5,4,4,2,3,0,5,4,5,0,2,0,6,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
386,0,1,9,0,6,6,8,8,7,2,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4,4,0.0,1,2,0,0,9,0,3,0,0,8,5,8,1,6,9,1,4,4,0,0,5,0,0,5,6,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
387,0,0,0,0,0,1,6,8,6,4,0.0,1.0,0.0,0.0,1.0,0.0,1,4,4,4,0.0,1,2,0,0,9,0,3,0,9,8,9,3,0,6,9,2,4,5,0,0,3,1,0,3,6,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
388,0,6,0,0,0,4,4,7,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3,4,4,5,0.0,1,1,1,0,8,0,5,0,0,8,8,5,0,6,9,0,6,5,0,0,4,1,0,3,6,0,7,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
389,9,0,0,0,0,0,9,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,2,3,5,4,0.0,1,2,0,0,9,0,0,0,0,8,8,7,0,6,9,2,5,4,1,0,2,0,0,1,8,1,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
390,1,1,1,0,4,0,9,8,7,3,0.0,0.0,1.0,0.0,1.0,0.0,1,4,5,4,0.0,1,3,0,0,9,0,5,0,0,9,5,4,1,5,9,7,5,4,0,2,6,0,0,2,8,0,0,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
391,0,3,0,5,0,2,2,7,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1,7,6,4,0.0,0,0,0,0,0,0,0,0,9,7,8,6,1,6,9,2,3,5,0,0,5,0,0,1,7,0,0,0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
392,6,0,1,0,1,0,9,7,7,4,0.0,0.0,0.0,1.0,0.0,0.0,0,4,5,4,0.0,1,2,0,0,9,0,6,0,0,9,5,7,0,7,9,0,4,5,1,0,9,0,0,1,9,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
393,0,0,0,0,7,5,0,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,1,3,5,6,0.0,1,1,1,0,9,0,6,0,0,9,9,2,2,4,9,3,3,2,0,1,8,0,0,2,7,0,0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
394,9,1,0,5,0,1,1,7,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0,2,5,4,0.0,2,8,0,2,9,0,0,0,0,8,7,3,0,5,9,0,9,3,1,0,5,0,0,1,9,0,4,0,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
395,3,0,8,0,0,0,9,8,7,3,1.0,0.0,0.0,0.0,0.0,1.0,2,1,3,4,0.0,1,3,2,0,9,1,4,0,0,8,7,4,0,5,9,1,5,4,2,0,6,0,0,3,6,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
396,0,9,0,0,0,0,0,7,7,4,0.0,1.0,0.0,0.0,0.0,0.0,1,2,5,5,1.0,1,3,0,0,9,0,3,0,0,8,8,8,1,6,9,1,4,5,1,1,4,0,0,2,7,0,0,0,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
397,6,0,2,0,0,1,4,8,7,4,1.0,0.0,0.0,0.0,0.0,0.0,2,4,6,6,0.0,2,5,0,0,9,0,9,2,0,8,8,2,1,5,9,1,8,4,4,0,7,1,0,2,6,0,0,0,6,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
398,0,0,4,1,5,1,6,8,7,4,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5,5,0.0,1,2,0,1,9,0,0,0,0,8,8,0,1,6,9,2,4,5,0,0,9,0,0,2,7,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
399,0,0,3,2,0,0,9,8,6,3,0.0,0.0,0.0,0.0,0.0,1.0,1,1,5,4,1.0,1,3,4,1,9,0,0,0,0,9,7,4,0,6,9,1,5,5,3,0,9,0,0,1,7,0,0,0,7,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
400,9,1,4,0,1,0,9,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0.0,1,3,0,0,8,0,2,0,0,8,9,2,0,5,9,2,7,4,1,0,3,0,0,2,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
401,0,0,2,0,3,0,9,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,3,0.0,1,2,1,0,7,0,3,0,0,8,4,3,2,5,9,0,7,5,0,0,3,1,0,5,6,0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
402,0,0,5,0,1,0,9,8,6,1,0.0,0.0,0.0,0.0,1.0,1.0,1,2,4,3,0.0,0,1,1,0,0,0,0,0,9,8,5,2,0,8,9,1,4,5,0,0,5,0,0,4,7,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
403,0,0,0,0,6,0,9,7,7,4,0.0,0.0,0.0,0.0,1.0,0.0,2,4,6,5,0.0,1,1,1,0,8,0,3,0,0,8,6,4,1,8,9,1,4,7,1,0,7,0,0,3,7,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
404,0,0,1,0,9,0,9,7,7,3,1.0,0.0,0.0,0.0,1.0,0.0,1,4,6,5,1.0,1,1,2,0,0,0,0,0,9,8,4,5,4,6,9,1,2,5,0,1,2,0,0,2,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
405,0,0,9,0,1,0,9,8,7,4,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,4,0.0,0,3,0,0,9,0,0,0,0,8,9,3,0,3,9,3,5,3,1,0,9,0,0,4,5,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
406,8,0,2,0,0,0,9,8,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,1,4,3,0.0,2,6,0,0,9,0,6,0,0,9,5,4,0,5,9,0,5,5,0,0,2,0,0,3,6,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
407,4,0,0,2,0,0,9,8,7,4,1.0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,0.0,1,3,1,0,9,0,0,0,0,9,7,7,1,5,9,3,5,5,0,0,9,0,0,2,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
408,0,0,0,9,0,0,9,7,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4,6,1.0,2,4,0,2,9,0,5,0,0,8,9,4,0,4,9,1,4,3,1,1,9,0,0,2,8,0,2,4,5,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1100
409,0,0,0,4,0,4,6,7,4,5,0.0,1.0,0.0,0.0,0.0,0.0,0,4,6,5,0.0,2,3,0,1,9,0,0,0,0,9,9,8,1,6,9,1,6,6,2,0,7,1,0,1,8,1,0,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
410,1,3,0,0,3,1,8,7,7,2,0.0,0.0,1.0,0.0,0.0,0.0,3,6,4,3,1.0,1,1,0,0,9,0,0,0,0,8,7,5,0,6,9,1,5,4,1,0,9,1,0,3,6,0,0,0,6,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
411,0,0,0,0,5,0,9,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,0,4,5,5,0.0,1,2,0,0,9,0,0,0,0,8,4,7,2,7,9,0,4,7,0,0,6,1,0,1,6,0,0,3,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
412,6,2,0,3,2,0,9,7,6,3,0.0,0.0,0.0,0.0,0.0,0.0,3,4,5,5,0.0,1,2,1,0,9,0,7,0,0,8,9,2,0,6,9,1,1,5,0,0,9,0,3,4,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
413,0,9,0,0,9,2,4,7,7,4,0.0,0.0,0.0,0.0,1.0,0.0,1,4,6,5,0.0,2,2,0,0,8,0,5,0,0,9,8,5,1,5,9,4,4,4,1,0,5,2,0,4,7,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
414,0,0,3,3,0,0,9,7,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,5,5,0.0,3,7,0,1,9,0,8,0,0,9,3,0,2,0,9,0,2,5,0,0,7,0,0,0,9,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
415,8,1,1,0,6,0,9,8,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,4,4,3,0.0,1,7,0,0,9,0,6,0,0,8,7,7,1,6,9,1,7,5,1,0,1,0,0,3,6,2,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
416,0,0,3,0,2,2,0,7,5,4,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,5,0.0,1,2,0,0,9,0,6,0,0,8,7,6,1,5,9,0,7,5,0,1,7,1,0,3,6,0,7,0,4,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
417,0,0,2,0,0,1,4,7,8,4,1.0,0.0,0.0,0.0,0.0,1.0,2,3,6,5,1.0,1,3,0,0,0,0,0,0,0,8,9,4,0,5,9,1,2,4,2,1,5,0,0,1,9,0,0,0,6,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
418,0,0,9,1,0,0,9,8,8,3,0.0,0.0,0.0,0.0,0.0,1.0,1,3,6,4,0.0,1,2,1,0,9,0,0,0,0,9,7,3,2,6,9,1,5,6,0,1,9,1,0,2,7,0,0,0,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
419,0,0,0,0,9,1,2,7,7,4,0.0,0.0,1.0,0.0,0.0,0.0,3,6,4,6,1.0,1,1,1,0,8,0,5,0,0,8,8,5,0,5,9,2,4,5,0,0,9,5,0,1,7,0,5,0,4,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1100
420,1,0,0,8,0,0,9,7,9,2,0.0,0.0,0.0,0.0,1.0,0.0,1,2,5,4,0.0,3,2,0,0,9,0,6,0,0,9,4,8,2,7,9,0,4,6,0,0,6,0,0,2,8,1,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
421,0,0,9,0,0,0,9,7,8,3,0.0,0.0,0.0,0.0,0.0,1.0,1,2,4,5,0.0,1,2,0,0,8,0,0,0,0,9,9,5,1,5,9,6,2,3,0,1,6,0,0,4,6,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1100
422,0,0,0,0,8,5,9,7,6,3,0.0,0.0,0.0,0.0,1.0,0.0,4,3,5,4,0.0,1,4,0,0,8,0,3,0,0,6,9,0,1,6,9,0,2,6,0,0,5,2,0,3,7,0,2,0,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
423,0,9,0,0,0,4,3,7,5,3,0.0,1.0,0.0,0.0,0.0,0.0,2,4,4,5,0.0,0,2,0,0,8,0,0,0,9,8,7,5,1,6,9,0,7,5,0,0,3,0,0,2,5,0,0,0,8,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
424,4,1,1,0,2,0,9,8,8,3,0.0,0.0,0.0,1.0,0.0,0.0,0,5,5,4,0.0,1,2,1,0,8,0,5,0,0,8,9,5,0,7,9,2,1,5,1,0,2,2,0,1,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
425,0,2,7,2,0,3,3,8,8,4,0.0,0.0,0.0,0.0,0.0,1.0,1,4,5,5,0.0,1,2,0,1,9,0,0,0,9,9,7,8,1,7,9,0,2,6,2,0,9,0,0,1,8,0,0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
426,1,0,8,0,1,0,9,0,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,0,0.0,0,2,0,0,9,0,0,2,0,9,0,9,0,1,0,0,5,0,0,0,9,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1100
427,0,0,0,7,0,6,0,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,3,3,5,4,0.0,2,4,0,0,9,0,0,0,0,9,7,4,2,5,9,0,6,5,3,1,9,1,0,2,6,0,1,1,5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
428,3,0,0,0,7,0,8,7,7,2,1.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,0.0,2,2,1,1,9,0,5,0,0,9,6,7,0,7,9,0,4,6,0,1,9,0,0,1,6,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
429,0,0,0,0,1,0,9,7,7,4,0.0,0.0,0.0,0.0,1.0,0.0,2,3,6,6,0.0,3,2,0,1,9,0,6,0,0,9,9,0,2,5,9,1,7,4,1,1,9,1,0,2,7,0,1,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
430,3,0,0,0,1,0,9,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,5,0.0,2,7,0,1,7,0,7,0,0,8,9,4,1,6,9,1,2,6,1,0,4,0,0,4,6,0,1,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
431,0,0,9,0,1,0,9,9,7,2,0.0,0.0,0.0,0.0,0.0,1.0,3,1,3,2,0.0,1,2,0,0,9,0,2,0,0,8,3,5,1,5,9,0,4,5,0,0,6,0,0,5,4,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
432,0,6,5,0,1,0,9,7,8,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,0.0,0,2,0,0,9,0,0,0,0,8,5,4,1,8,9,1,5,6,0,0,7,0,0,3,7,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
433,5,2,0,9,0,0,9,7,6,4,1.0,0.0,0.0,0.0,0.0,0.0,3,3,5,5,0.0,2,4,0,1,9,0,0,0,0,9,8,2,0,5,9,3,7,4,1,0,5,7,0,2,8,1,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
434,7,0,0,1,0,2,1,7,4,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,4,0.0,2,7,0,1,9,0,6,1,0,8,4,5,2,5,9,0,8,5,0,0,5,0,0,8,5,6,8,0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
435,0,0,2,8,0,1,2,7,7,4,0.0,1.0,0.0,0.0,0.0,0.0,1,5,4,4,0.0,1,2,0,0,9,0,2,0,0,8,4,7,2,6,9,0,7,5,0,0,4,0,0,1,8,0,0,0,7,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
436,0,6,0,9,0,3,0,7,5,4,0.0,1.0,0.0,0.0,0.0,0.0,2,3,3,5,1.0,1,4,0,1,9,0,0,0,0,4,7,4,2,6,9,2,4,5,1,0,5,0,0,2,4,0,0,0,7,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
437,9,1,0,0,0,1,0,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,6,5,4,0.0,1,4,0,0,9,0,0,0,0,8,8,5,0,5,9,2,5,3,0,0,2,0,0,0,8,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
438,0,4,0,4,0,4,8,7,6,4,0.0,1.0,0.0,0.0,0.0,0.0,1,2,3,3,0.0,1,3,0,0,9,0,5,0,0,9,7,0,1,5,9,2,2,4,0,0,3,1,1,5,5,0,0,0,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
439,2,0,8,0,0,0,9,7,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0,2,6,3,1.0,1,3,0,0,9,0,1,0,0,7,9,4,0,6,9,1,4,5,2,1,5,0,0,5,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
440,0,9,0,0,0,2,3,7,5,6,0.0,1.0,0.0,0.0,0.0,0.0,2,5,5,7,0.0,1,0,0,0,0,0,0,0,9,8,6,2,1,7,9,0,5,6,0,0,4,1,0,5,6,0,0,0,8,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
441,0,2,2,4,0,2,0,9,7,4,0.0,0.0,0.0,0.0,0.0,1.0,1,0,3,5,1.0,1,1,0,0,9,0,0,0,0,7,9,3,0,4,9,1,7,4,1,1,7,0,0,6,4,1,0,0,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
442,9,0,0,5,0,3,4,7,7,3,0.0,1.0,0.0,0.0,0.0,0.0,2,4,5,6,1.0,2,4,0,1,9,0,7,0,0,9,7,0,0,5,9,4,3,3,3,2,7,3,0,1,8,0,4,0,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
443,0,0,1,0,0,4,1,8,7,3,0.0,0.0,0.0,0.0,0.0,1.0,0,3,4,5,1.0,1,2,0,0,9,0,0,0,0,8,9,7,1,8,9,3,5,5,1,0,8,0,0,1,9,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
444,0,1,0,4,0,5,4,7,6,5,0.0,0.0,1.0,0.0,0.0,0.0,1,5,6,7,1.0,3,3,0,1,9,0,8,0,0,7,9,4,1,6,9,0,5,6,2,0,9,0,0,1,8,0,0,0,7,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
445,0,8,8,1,0,0,9,6,6,3,0.0,0.0,0.0,0.0,0.0,1.0,5,3,5,4,0.0,0,0,0,0,0,0,0,0,9,9,9,1,2,5,9,2,4,4,0,0,9,0,0,3,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
446,0,0,7,4,0,4,0,8,5,3,0.0,0.0,0.0,0.0,0.0,1.0,6,3,5,5,0.0,3,2,1,1,9,0,6,0,0,8,9,3,2,6,9,1,9,5,3,1,7,1,0,4,7,1,0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
